satellite_id,timestamp,orbit_error_m,clock_error_ns,radial_error_m,ephemeris_age_hours
G01,2025-07-07 13:30:00,48654673.56452788,12400332.803573648,-44544683.45635827,0.25555555555555554
G02,2025-07-07 13:30:00,10574665.566342544,12889806.720110169,-2491484.1800790112,0.5
G03,2025-07-07 13:30:00,37726095.78782853,-1794794.3192708853,-26963233.839924477,0.4955555555555556
G04,2025-07-07 13:30:00,39538891.60381547,6037009.650627234,-29334439.726041637,0.5
G05,2025-07-07 13:30:00,26570913.117164586,-1305296.7281945043,-13467400.568497367,0.5
G06,2025-07-07 13:30:00,29431693.800961792,-22842719.019011784,-16300128.977110878,0.5
G07,2025-07-07 13:30:00,40723636.794482626,-6200202.9108250365,-30721204.49762898,0.5
G08,2025-07-07 13:30:00,20244349.056529332,2121131.5059018238,-8072997.629867172,0.4955555555555556
G09,2025-07-07 13:30:00,31671422.08516567,11421354.545796992,-18935331.969082966,0.5
G10,2025-07-07 13:30:00,49460224.12941811,-14521430.458672222,-46362020.503518894,0.5
G11,2025-07-07 13:30:00,24462612.882496044,12726662.545182634,-11338433.580304185,0.5
G12,2025-07-07 13:30:00,44397495.205824,-1957928.6958321908,-37349391.105306976,0.4955555555555556
G13,2025-07-07 13:30:00,39130521.942203835,-326328.3900476515,-29044640.434555396,0.5
G14,2025-07-07 13:30:00,41102746.52657067,6852824.593460921,-31991538.25491645,0.5
G15,2025-07-07 13:30:00,35532281.83482011,5710650.830858285,-23498706.364386532,0.5
G16,2025-07-07 13:30:00,47818377.48909907,11910880.031433273,-43017632.381173976,0.5
G17,2025-07-07 13:30:00,41460628.086909555,-23821711.572365053,-32143157.771398883,0.4955555555555556
G18,2025-07-07 13:30:00,41458737.84269934,9463423.651598427,-32275727.660363555,0.5
G19,2025-07-07 13:30:00,37623800.025219,4568547.552631326,-26933984.436063044,0.5
G20,2025-07-07 13:30:00,24043502.83491362,-163157.18033159917,-10835254.152233044,0.5
G21,2025-07-07 13:30:00,27032354.8259097,45032787.44165363,-13754339.324659826,0.5
G22,2025-07-07 13:30:00,31980838.732403386,1305330.4888483426,-19350945.99214522,0.5
G23,2025-07-07 13:30:00,50376849.45254573,8973930.754888462,-47925706.492627874,0.5
G24,2025-07-07 13:30:00,46012984.365250185,13379278.5686947,-39556258.56065147,0.4955555555555556
G25,2025-07-07 13:30:00,38146471.34850696,-2121106.5186123643,-27677560.984474696,0.5
G26,2025-07-07 13:30:00,5902427.780710166,4568535.7374947285,-381807.3062719599,0.5
G27,2025-07-07 13:30:00,14818400.36382897,326358.71331503516,-4292480.75819921,0.5
G28,2025-07-07 13:30:00,50363004.9021708,-4079053.2317406926,-47751966.033505306,0.5
G29,2025-07-07 13:30:00,28366692.1421424,6852816.166273886,-15254912.158820707,0.5
G30,2025-07-07 13:30:00,38408166.53959415,14684589.201704418,-27570268.270489853,0.5
G31,2025-07-07 13:30:00,49688417.13648349,1957955.2110467195,-46502026.74726646,0.5
G32,2025-07-07 13:30:00,43564544.11746629,16968858.67087814,-35766793.959654726,0.5
G01,2025-07-07 13:45:00,49875492.23375352,12400333.12146108,-46807483.15988705,0.25
G02,2025-07-07 13:45:00,13856197.661467712,12889802.046173416,-3899740.30524339,0.25
G03,2025-07-07 13:45:00,38631437.300550394,-1794795.321918209,-28265958.02432234,0.24555555555555555
G04,2025-07-07 13:45:00,38648010.28715572,6037010.519786946,-28027974.75419517,0.25
G05,2025-07-07 13:45:00,24603720.31762942,-1305297.9394455596,-11568354.89287465,0.25
G06,2025-07-07 13:45:00,28376161.795023117,-22842718.519352566,-15146690.115861284,0.25
G07,2025-07-07 13:45:00,40005039.9984691,-6200199.556774818,-29609011.442410205,0.25
G08,2025-07-07 13:45:00,24209908.446610007,2121129.562861787,-11370450.954432258,0.24555555555555555
G09,2025-07-07 13:45:00,31041154.125190858,11421354.087984325,-18178422.062097654,0.25
G10,2025-07-07 13:45:00,48520534.38131026,-14521433.386414023,-44646799.68607378,0.25
G11,2025-07-07 13:45:00,28351291.421958297,12726662.092641095,-15199216.71307661,0.25
G12,2025-07-07 13:45:00,44777946.234434314,-1957930.3224140764,-38005943.53362271,0.24555555555555555
G13,2025-07-07 13:45:00,40611762.25841794,-326331.2117953986,-31263398.195127286,0.25
G14,2025-07-07 13:45:00,39879571.43136473,6852822.898040043,-30110587.491114475,0.25
G15,2025-07-07 13:45:00,33487283.793779314,5710654.110992372,-20849348.2690765,0.25
G16,2025-07-07 13:45:00,48248940.13042603,11910881.166553969,-43880254.4352068,0.25
G17,2025-07-07 13:45:00,42359135.78056919,-23821709.11873291,-33521520.511807505,0.24555555555555555
G18,2025-07-07 13:45:00,40236161.48266601,9463424.611474667,-30414754.332604527,0.25
G19,2025-07-07 13:45:00,39856413.36438178,4568544.614340062,-30217885.090973713,0.25
G20,2025-07-07 13:45:00,21177665.677506786,-163156.30542258464,-8411769.016520198,0.25
G21,2025-07-07 13:45:00,27580995.708054807,45032787.46815305,-14317818.389786696,0.25
G22,2025-07-07 13:45:00,30044681.031118974,1305329.9123588107,-17120964.845002484,0.25
G23,2025-07-07 13:45:00,49306998.07115173,8973929.192656891,-45914096.39633992,0.25
G24,2025-07-07 13:45:00,46108846.57518336,13379275.531669982,-39647343.72737337,0.24555555555555555
G25,2025-07-07 13:45:00,39239816.65547054,-2121110.2730238913,-29259145.5041438,0.25
G26,2025-07-07 13:45:00,5065874.848753859,4568533.079835424,-161296.68720307795,0.25
G27,2025-07-07 13:45:00,18678446.506244317,326358.9693011128,-6724736.58193623,0.25
G28,2025-07-07 13:45:00,49796159.47405027,-4079053.1412407155,-46683296.47118226,0.25
G29,2025-07-07 13:45:00,29309837.22796946,6852815.143544312,-16267861.900999773,0.25
G30,2025-07-07 13:45:00,39664373.14592837,14684589.611743107,-29420214.87362082,0.25
G31,2025-07-07 13:45:00,49955269.64472111,1957958.291263748,-47027372.908794954,0.25
G32,2025-07-07 13:45:00,41717189.14758852,16968858.967220746,-32776600.221942328,0.25
G01,2025-07-07 14:00:00,51355065.82634444,12400333.19432531,-49623236.58325657,0.0
G02,2025-07-07 14:00:00,18257535.140441474,12889798.019289577,-6460119.233816112,0.0
G03,2025-07-07 14:00:00,39754647.332948565,-1794796.0595077602,-29921062.16771797,0.0044444444444444444
G04,2025-07-07 14:00:00,37331624.76719848,6037011.320188924,-26151828.118994884,0.0
G05,2025-07-07 14:00:00,22293529.506404143,-1305300.0711619281,-9519144.015649576,0.0
G06,2025-07-07 14:00:00,28140568.13566483,-22842717.88986999,-14890102.316421695,0.0
G07,2025-07-07 14:00:00,38615345.974961095,-6200195.9222645415,-27545463.081753723,0.0
G08,2025-07-07 14:00:00,27956272.765487444,2121128.6039298675,-15028678.519507486,0.0
G09,2025-07-07 14:00:00,31139980.347062625,11421353.694872491,-18280463.9821958,0.0
G10,2025-07-07 14:00:00,47373157.504254155,-14521436.44223076,-42583905.34744099,0.0
G11,2025-07-07 14:00:00,31871566.351426426,12726661.624712966,-19183995.52892401,0.0
G12,2025-07-07 14:00:00,45442899.811664805,-1957931.923681326,-39150794.50925165,0.0
G13,2025-07-07 14:00:00,42036069.71771638,-326333.8164959857,-33474787.54673604,0.0
G14,2025-07-07 14:00:00,38794153.22546019,6852821.157430944,-28486483.307261117,0.0
G15,2025-07-07 14:00:00,31378720.420874383,5710656.942325217,-18284856.1152478,0.0
G16,2025-07-07 14:00:00,48428313.70874679,11910881.933820782,-44289123.936809935,0.0
G17,2025-07-07 14:00:00,43591150.836803555,-23821705.96407006,-35481053.25655791,0.0044444444444444444
G18,2025-07-07 14:00:00,38344851.82838441,9463425.452028485,-27642665.086933754,0.0
G19,2025-07-07 14:00:00,41492923.764762044,4568541.07766886,-32740139.70579986,0.0
G20,2025-07-07 14:00:00,18143930.382087007,-163155.4273950837,-6183691.180624823,0.0
G21,2025-07-07 14:00:00,28684735.915365975,45032787.49844975,-15486466.498860328,0.0
G22,2025-07-07 14:00:00,28110500.395117816,1305328.7889507853,-15024652.187203355,0.0
G23,2025-07-07 14:00:00,48170654.707868025,8973927.601795834,-43824793.748460844,0.0
G24,2025-07-07 14:00:00,45666064.46321677,13379273.107681757,-38825540.39346796,0.0044444444444444444
G25,2025-07-07 14:00:00,40486629.814973116,-2121113.950225727,-31114047.53355287,0.0
G26,2025-07-07 14:00:00,6907410.763895333,4568530.638503424,-540040.0483926916,0.0
G27,2025-07-07 14:00:00,22398851.015993048,326358.6825582883,-9602859.827819299,0.0
G28,2025-07-07 14:00:00,48833709.13913526,-4079053.1255892455,-44896461.90105677,0.0
G29,2025-07-07 14:00:00,30909727.721614514,6852814.488191276,-18068356.032522645,0.0
G30,2025-07-07 14:00:00,40243212.20220676,14684590.29930138,-30292595.91930945,0.0
G31,2025-07-07 14:00:00,49737082.44441837,1957960.944728936,-46632885.59126021,0.0
G32,2025-07-07 14:00:00,39926110.21379597,16968859.612265468,-29993187.130194064,0.0
G01,2025-07-07 14:15:00,52335246.60528331,12400333.289936775,-51533634.044914454,0.25
G02,2025-07-07 14:15:00,22936797.523820575,12889794.754429104,-9997932.771479124,0.25
G03,2025-07-07 14:15:00,41003803.20754317,-1794796.554051552,-31812953.7785963,0.2544444444444444
G04,2025-07-07 14:15:00,35637754.57414266,6037012.04566696,-23832631.264250465,0.25
G05,2025-07-07 14:15:00,19709926.886709675,-1305302.0256138833,-7460617.196895739,0.25
G06,2025-07-07 14:15:00,28761255.570197206,-22842717.204348743,-15547059.89147359,0.25
G07,2025-07-07 14:15:00,36580586.62556094,-6200191.482007963,-24679120.54581021,0.25
G08,2025-07-07 14:15:00,31307424.063545123,2121126.053570879,-18749847.412777063,0.25
G09,2025-07-07 14:15:00,31954640.153401773,11421353.45736384,-19234947.84150534,0.25
G10,2025-07-07 14:15:00,46085375.90746668,-14521439.49422203,-40318948.158475995,0.25
G11,2025-07-07 14:15:00,34927055.651390724,12726661.11962755,-23020166.597149976,0.25
G12,2025-07-07 14:15:00,46334192.53330196,-1957934.0412244077,-40701596.180869006,0.25
G13,2025-07-07 14:15:00,43316723.75756099,-326336.10792425455,-35529281.531851776,0.25
G14,2025-07-07 14:15:00,37937445.20145639,6852819.319492147,-27232845.64299851,0.25
G15,2025-07-07 14:15:00,29346299.383986242,5710660.511848473,-15970261.376184903,0.25
G16,2025-07-07 14:15:00,48343447.30506473,11910882.000189472,-44211291.90034546,0.25
G17,2025-07-07 14:15:00,45050408.60362986,-23821702.836680844,-37891788.688754104,0.2544444444444444
G18,2025-07-07 14:15:00,35819962.86188566,9463426.07762594,-24149630.39925412,0.25
G19,2025-07-07 14:15:00,42491705.02846946,4568538.166477216,-34320224.79982518,0.25
G20,2025-07-07 14:15:00,15110550.798041457,-163154.43668556737,-4302631.856598092,0.25
G21,2025-07-07 14:15:00,30212540.453390997,45032787.528540805,-17180134.42025488,0.25
G22,2025-07-07 14:15:00,26323190.802435555,1305326.79484313,-13205638.934944425,0.25
G23,2025-07-07 14:15:00,47044778.61135289,8973925.93821199,-41803058.294811,0.25
G24,2025-07-07 14:15:00,44702237.9011485,13379271.242047733,-37151032.18314662,0.2544444444444444
G25,2025-07-07 14:15:00,41791871.938276865,-2121117.489020829,-33111997.917372845,0.25
G26,2025-07-07 14:15:00,9975310.33497613,4568528.469332059,-1490864.8952897252,0.25
G27,2025-07-07 14:15:00,25836564.260078706,326357.8638898655,-12731801.854729868,0.25
G28,2025-07-07 14:15:00,47520107.92469812,-4079053.044004615,-42514053.19026369,0.25
G29,2025-07-07 14:15:00,32971604.597481776,6852813.596198729,-20533947.84581467,0.25
G30,2025-07-07 14:15:00,40135712.35169673,14684591.298188135,-30132224.04206086,0.25
G31,2025-07-07 14:15:00,49040839.60087038,1957963.5350942386,-45345392.56163777,0.25
G32,2025-07-07 14:15:00,38330299.83814139,16968860.579065945,-27607502.00806704,0.25
G01,2025-07-07 14:30:00,52778052.38884314,12400333.39590457,-52408076.95917332,0.5
G02,2025-07-07 14:30:00,27512633.75094592,12889791.448331565,-14269210.913941005,0.5
G03,2025-07-07 14:30:00,42285688.91272636,-1794796.7703488767,-33810053.12674606,0.5044444444444445
G04,2025-07-07 14:30:00,33634136.36511301,6037012.731968858,-21227341.968484513,0.5
G05,2025-07-07 14:30:00,16949859.948046155,-1305303.2614922677,-5534635.946648947,0.5
G06,2025-07-07 14:30:00,30145942.756423224,-22842716.4110046,-17072258.621407874,0.5
G07,2025-07-07 14:30:00,33937212.124278635,-6200186.963085189,-21209909.411100354,0.5
G08,2025-07-07 14:30:00,34196517.446580514,2121123.2669616635,-22299814.51374255,0.5
G09,2025-07-07 14:30:00,33379988.85806552,11421353.354024405,-20976548.284632273,0.5
G10,2025-07-07 14:30:00,44738954.32918605,-14521442.575836053,-38012406.849904776,0.5
G11,2025-07-07 14:30:00,37444850.09911199,12726660.542751683,-26445057.662940733,0.5
G12,2025-07-07 14:30:00,47379233.65816349,-1957936.3348162116,-42549605.416601665,0.5
G13,2025-07-07 14:30:00,44382281.76512365,-326338.2596614299,-37287047.91240123,0.5
G14,2025-07-07 14:30:00,37387178.71005571,6852817.509967953,-26437104.965722933,0.5
G15,2025-07-07 14:30:00,27554109.603467412,5710664.462610794,-14054561.496471498,0.5
G16,2025-07-07 14:30:00,47995517.64048397,11910881.512406714,-43647882.90643271,0.5
G17,2025-07-07 14:30:00,46622213.51825622,-23821699.536287498,-40592848.28755061,0.5044444444444445
G18,2025-07-07 14:30:00,32709499.69900772,9463426.509458711,-20174349.57653947,0.5
G19,2025-07-07 14:30:00,42828870.59334689,4568535.180141808,-34845702.33240273,0.5
G20,2025-07-07 14:30:00,12358367.765239267,-163153.41320099033,-2896535.4234851217,0.5
G21,2025-07-07 14:30:00,32007679.000359114,45032787.618294805,-19282671.423586685,0.5
G22,2025-07-07 14:30:00,24847568.051324744,1305324.7470077989,-11789913.000668844,0.5
G23,2025-07-07 14:30:00,46011199.37214233,8973924.358012512,-39989258.80143349,0.5
G24,2025-07-07 14:30:00,43252068.8522308,13379270.060785757,-34738117.58669234,0.5044444444444445
G25,2025-07-07 14:30:00,43065541.96096454,-2121120.8522537197,-35113955.55249746,0.5
G26,2025-07-07 14:30:00,13323635.709738025,4568526.593516791,-2946917.745637793,0.5
G27,2025-07-07 14:30:00,28893614.247399174,326356.55722342606,-15896765.884348497,0.5
G28,2025-07-07 14:30:00,45919749.60300922,-4079052.982163416,-39699479.237189084,0.5
G29,2025-07-07 14:30:00,35287401.31324938,6852812.708302499,-23496257.996408846,0.5
G30,2025-07-07 14:30:00,39344538.6805152,14684592.529610625,-28954419.29525686,0.5
G31,2025-07-07 14:30:00,47893651.87526506,1957966.0621955844,-43254517.73416294,0.5
G32,2025-07-07 14:30:00,37070530.53878048,16968861.857588846,-25783319.425023653,0.5
G01,2025-07-07 14:45:00,52666856.98525005,12400333.577623492,-52186785.34421209,0.75
G02,2025-07-07 14:45:00,31779088.996889245,12889788.631216828,-18977118.09814173,0.75
G03,2025-07-07 14:45:00,43513259.84255184,-1794796.7574332494,-35774107.94238533,0.7544444444444445
G04,2025-07-07 14:45:00,31411729.674525842,6037013.252150146,-18512732.95238257,0.75
G05,2025-07-07 14:45:00,14158631.997275015,-1305304.5081813312,-3874217.7414788217,0.75
G06,2025-07-07 14:45:00,32110238.79357987,-22842715.551584475,-19361666.62258421,0.75
G07,2025-07-07 14:45:00,30731483.716190457,-6200181.742406187,-17375050.404725596,0.75
G08,2025-07-07 14:45:00,36553282.66122349,2121120.316370317,-25430956.066667996,0.75
G09,2025-07-07 14:45:00,35251490.846763775,11421353.372138862,-23385536.647273913,0.75
G10,2025-07-07 14:45:00,43427176.06510282,-14521445.569499204,-35827994.72330927,0.75
G11,2025-07-07 14:45:00,39369524.632720925,12726660.00687978,-29223900.122137494,0.75
G12,2025-07-07 14:45:00,48498212.504508115,-1957938.9738124798,-44565473.70205992,0.75
G13,2025-07-07 14:45:00,45177419.41350736,-326340.0035906224,-38627611.4672479,0.75
G14,2025-07-07 14:45:00,37196582.83218749,6852815.658026982,-26154472.346530188,0.75
G15,2025-07-07 14:45:00,26179554.098120805,5710668.754904914,-12661506.85201837,0.75
G16,2025-07-07 14:45:00,47400235.45991601,11910880.390115798,-42634719.701298684,0.75
G17,2025-07-07 14:45:00,48194647.08092945,-23821695.86865252,-43402818.27939647,0.7544444444444445
G18,2025-07-07 14:45:00,29075039.14951541,9463426.727349985,-15987927.620570278,0.75
G19,2025-07-07 14:45:00,42497434.929976165,4568532.116272066,-34280319.61113405,0.75
G20,2025-07-07 14:45:00,10370086.02257201,-163152.6619264226,-2061076.0572272192,0.75
G21,2025-07-07 14:45:00,33915145.11031844,45032787.651862815,-21649889.8900015,0.75
G22,2025-07-07 14:45:00,23849403.784328964,1305322.1847474594,-10876565.643670592,0.75
G23,2025-07-07 14:45:00,45150517.94970913,8973922.809256075,-38509129.31242343,0.75
G24,2025-07-07 14:45:00,41368380.87269326,13379269.54347341,-31747165.622816633,0.7544444444444445
G25,2025-07-07 14:45:00,44228094.99009266,-2121123.935915613,-36982159.714535624,0.75
G26,2025-07-07 14:45:00,16626072.964838471,4568524.996898958,-4806546.970260733,0.75
G27,2025-07-07 14:45:00,31495349.31695868,326354.7352496573,-18877633.181201514,0.75
G28,2025-07-07 14:45:00,44117706.66456621,-4079053.036946222,-36645761.69972304,0.75
G29,2025-07-07 14:45:00,37667009.66105726,6852812.201710578,-26752429.050930813,0.75
G30,2025-07-07 14:45:00,37883898.14315238,14684594.005529555,-26843432.853004925,0.75
G31,2025-07-07 14:45:00,46343576.75537511,1957968.015915739,-40506265.4968218,0.75
G32,2025-07-07 14:45:00,36271311.004306,16968863.413886975,-24645789.056194577,0.75
G01,2025-07-07 15:00:00,52005854.429962896,12400333.774642572,-50884871.51083265,1.0
G02,2025-07-07 15:00:00,35601737.77368585,12889786.326100916,-23792316.122082576,1.0
G03,2025-07-07 15:00:00,44954204.63628252,-1794796.8387001024,-38192574.05826367,1.0
G04,2025-07-07 15:00:00,29089647.641339287,6037013.652015525,-15873486.687802773,1.0
G05,2025-07-07 15:00:00,11576496.351330563,-1305305.3470185525,-2594219.2555224984,1.0
G06,2025-07-07 15:00:00,34435236.68486018,-22842714.644569274,-22259700.05284935,1.0
G07,2025-07-07 15:00:00,27018850.571136955,-6200176.005788781,-13433051.083536763,1.0
G08,2025-07-07 15:00:00,37865969.464700006,2121114.7641959195,-27267299.19580646,0.9955555555555555
G09,2025-07-07 15:00:00,37384412.61114687,11421353.49785237,-26295971.61981177,1.0
G10,2025-07-07 15:00:00,42249595.64753703,-14521448.45956254,-33920755.11777753,1.0
G11,2025-07-07 15:00:00,40660681.73552548,12726659.436549231,-31165925.876555182,1.0
G12,2025-07-07 15:00:00,49392579.98047197,-1957941.8394417544,-46192688.251800336,0.9955555555555555
G13,2025-07-07 15:00:00,45663079.58970241,-326341.50144284597,-39458301.013024844,1.0
G14,2025-07-07 15:00:00,37385339.19273643,6852813.870234801,-26404257.56609556,1.0
G15,2025-07-07 15:00:00,25386188.16911746,5710673.2462255815,-11881848.156165369,1.0
G16,2025-07-07 15:00:00,46587960.467546515,11910878.719495622,-41240382.51316466,1.0
G17,2025-07-07 15:00:00,48583228.53100215,-23821691.803326767,-44116962.2964577,1.0
G18,2025-07-07 15:00:00,25957255.177825246,9463425.653774396,-12819687.787310934,0.7422222222222222
